2006-03-21 00:00:00,20
2006-03-22 00:00:00,100
2006-04-01 00:00:00,802
2006-04-02 00:00:00,1000
2006-07-14 00:00:00,10000
2006-11-22 00:00:00,100003
2006-12-12 00:00:00,1000003
2007-03-20 00:00:00,10000001
2007-06-11 00:00:00,100000012
2008-11-11 00:00:00,1000000000
2010-03-05 00:00:00,10000000000
2010-11-05 00:00:00,360933880766465
2010-11-28 00:00:00,8906022500433920
2010-12-08 00:00:00,12321271228407808
2014-03-18 00:00:00,445966921494585345
